region_uid,region_name,year,tier,object_cluster,total_value,n_contracts,n_vendors
48,Alberta,2016,Industrial and Technical Support,Weapons & Tactical Security,87904.94,1,1
48,Alberta,2017,Core Defence Industrial Complex,Aerospace & Space,304093.71,12,1
48,Alberta,2017,Core Defence Industrial Complex,Automotive & Heavy Vehicles,155128.13,8,6
48,Alberta,2017,Core Defence Industrial Complex,Civil Engineering & Infrastructure,308943.83,7,3
48,Alberta,2017,Core Defence Industrial Complex,Marine & Shipbuilding,131257.41,7,4
48,Alberta,2017,Core Defence Industrial Complex,Weapons & Tactical Security,2188969.77,5,4
48,Alberta,2017,General Government Support,Civil Engineering & Infrastructure,18557709,344,87
48,Alberta,2017,General Government Support,Heavy Industry & Machinery,568095442.1,85,49
48,Alberta,2017,General Government Support,Life Sciences & Medical,64359.59,3,3
48,Alberta,2017,General Government Support,"Logistics, Training & Workforce",8781595.91,103,63
48,Alberta,2017,General Government Support,Other,3543881.88,119,39
48,Alberta,2017,General Government Support,Professional Services,9791994.23,107,35
48,Alberta,2017,General Government Support,"Resources, Fuels & Materials",1836470.84,51,19
48,Alberta,2017,General Government Support,Utilities & Environmental,10146325.93,68,21
48,Alberta,2017,Industrial and Technical Support,Aerospace & Space,117815.1,2,2
48,Alberta,2017,Industrial and Technical Support,Automotive & Heavy Vehicles,1125666.85,16,13
48,Alberta,2017,Industrial and Technical Support,Civil Engineering & Infrastructure,10549760.44,88,49
48,Alberta,2017,Industrial and Technical Support,Heavy Industry & Machinery,281998.72,4,4
48,Alberta,2017,Industrial and Technical Support,High-Tech Hardware & Telecom,12100700.21,23,20
48,Alberta,2017,Industrial and Technical Support,Life Sciences & Medical,250798.25,3,3
48,Alberta,2017,Industrial and Technical Support,"Logistics, Training & Workforce",348879.35,18,14
48,Alberta,2017,Industrial and Technical Support,"Resources, Fuels & Materials",28411141.14,467,42
48,Alberta,2017,Industrial and Technical Support,Software & IT Services,83237606.02,65,27
48,Alberta,2017,Industrial and Technical Support,Weapons & Tactical Security,1409403.08,22,5
48,Alberta,2018,Core Defence Industrial Complex,Aerospace & Space,140205.33,4,1
48,Alberta,2018,Core Defence Industrial Complex,Automotive & Heavy Vehicles,301902.48,14,12
48,Alberta,2018,Core Defence Industrial Complex,Civil Engineering & Infrastructure,64937.25,4,3
48,Alberta,2018,Core Defence Industrial Complex,Marine & Shipbuilding,453345.16,12,8
48,Alberta,2018,Core Defence Industrial Complex,Weapons & Tactical Security,636534.72,3,2
48,Alberta,2018,General Government Support,Civil Engineering & Infrastructure,77425152.08,559,106
48,Alberta,2018,General Government Support,Heavy Industry & Machinery,41222264.22,128,71
48,Alberta,2018,General Government Support,High-Tech Hardware & Telecom,23133.6,1,1
48,Alberta,2018,General Government Support,Life Sciences & Medical,129357,6,5
48,Alberta,2018,General Government Support,"Logistics, Training & Workforce",5678575.1,135,72
48,Alberta,2018,General Government Support,Other,2056490.06,92,48
48,Alberta,2018,General Government Support,Professional Services,8723128.81,71,34
48,Alberta,2018,General Government Support,"Resources, Fuels & Materials",7660790.82,55,32
48,Alberta,2018,General Government Support,Utilities & Environmental,22775564.84,94,25
48,Alberta,2018,Industrial and Technical Support,Automotive & Heavy Vehicles,699542.84,30,20
48,Alberta,2018,Industrial and Technical Support,Civil Engineering & Infrastructure,66331249.79,183,71
48,Alberta,2018,Industrial and Technical Support,Heavy Industry & Machinery,543856.68,7,6
48,Alberta,2018,Industrial and Technical Support,High-Tech Hardware & Telecom,2982490.38,48,29
48,Alberta,2018,Industrial and Technical Support,Life Sciences & Medical,251697.97,5,5
48,Alberta,2018,Industrial and Technical Support,"Logistics, Training & Workforce",2118648.56,19,11
48,Alberta,2018,Industrial and Technical Support,Professional Services,25000,1,1
48,Alberta,2018,Industrial and Technical Support,"Resources, Fuels & Materials",26069885.54,504,35
48,Alberta,2018,Industrial and Technical Support,Software & IT Services,6115287.6,94,45
48,Alberta,2018,Industrial and Technical Support,Weapons & Tactical Security,3884183.1799999997,28,3
48,Alberta,2019,Core Defence Industrial Complex,Automotive & Heavy Vehicles,132013.02,8,7
48,Alberta,2019,Core Defence Industrial Complex,Civil Engineering & Infrastructure,15332.52,1,1
48,Alberta,2019,Core Defence Industrial Complex,Marine & Shipbuilding,130985.07,7,7
48,Alberta,2019,Core Defence Industrial Complex,Weapons & Tactical Security,353258.81000000006,4,4
48,Alberta,2019,General Government Support,Civil Engineering & Infrastructure,30133798.56,328,83
48,Alberta,2019,General Government Support,Heavy Industry & Machinery,5712785.66,93,58
48,Alberta,2019,General Government Support,Life Sciences & Medical,2176868.7600000002,7,6
48,Alberta,2019,General Government Support,"Logistics, Training & Workforce",5266905.23,155,62
48,Alberta,2019,General Government Support,Other,3184750.57,98,38
48,Alberta,2019,General Government Support,Professional Services,38710322.8,85,33
48,Alberta,2019,General Government Support,"Resources, Fuels & Materials",1115411.79,50,27
48,Alberta,2019,General Government Support,Utilities & Environmental,24473801.87,97,31
48,Alberta,2019,Industrial and Technical Support,Aerospace & Space,105202.75,3,3
48,Alberta,2019,Industrial and Technical Support,Automotive & Heavy Vehicles,987813.39,22,13
48,Alberta,2019,Industrial and Technical Support,Civil Engineering & Infrastructure,12471295.64,101,39
48,Alberta,2019,Industrial and Technical Support,Heavy Industry & Machinery,284039.27,2,2
48,Alberta,2019,Industrial and Technical Support,High-Tech Hardware & Telecom,6436154.38,24,17
48,Alberta,2019,Industrial and Technical Support,Life Sciences & Medical,234524.95,5,5
48,Alberta,2019,Industrial and Technical Support,"Logistics, Training & Workforce",2673180.8499999996,4,3
48,Alberta,2019,Industrial and Technical Support,Professional Services,2931408.59,7,6
48,Alberta,2019,Industrial and Technical Support,"Resources, Fuels & Materials",57425681.36,841,42
48,Alberta,2019,Industrial and Technical Support,Software & IT Services,9974302.9,81,48
48,Alberta,2019,Industrial and Technical Support,Weapons & Tactical Security,5128519.74,26,7
48,Alberta,2020,Core Defence Industrial Complex,Automotive & Heavy Vehicles,1253737.28,23,19
48,Alberta,2020,Core Defence Industrial Complex,Marine & Shipbuilding,133441.13,7,6
48,Alberta,2020,General Government Support,Civil Engineering & Infrastructure,36338207.62,316,79
48,Alberta,2020,General Government Support,Heavy Industry & Machinery,4337203.91,93,55
48,Alberta,2020,General Government Support,Life Sciences & Medical,181898.97,7,5
48,Alberta,2020,General Government Support,"Logistics, Training & Workforce",4812279.45,138,45
48,Alberta,2020,General Government Support,Other,1265038.71,52,29
48,Alberta,2020,General Government Support,Professional Services,12856658.08,101,34
48,Alberta,2020,General Government Support,"Resources, Fuels & Materials",1466188.11,41,23
48,Alberta,2020,General Government Support,Utilities & Environmental,16072597.32,37,26
48,Alberta,2020,Industrial and Technical Support,Aerospace & Space,47861.630000000005,2,1
48,Alberta,2020,Industrial and Technical Support,Automotive & Heavy Vehicles,4029695.33,20,12
48,Alberta,2020,Industrial and Technical Support,Civil Engineering & Infrastructure,18135187.21,129,47
48,Alberta,2020,Industrial and Technical Support,Heavy Industry & Machinery,129362.5,7,7
48,Alberta,2020,Industrial and Technical Support,High-Tech Hardware & Telecom,1211250.6,16,13
48,Alberta,2020,Industrial and Technical Support,Life Sciences & Medical,125225.92,3,3
48,Alberta,2020,Industrial and Technical Support,"Logistics, Training & Workforce",119010.88,5,4
48,Alberta,2020,Industrial and Technical Support,Professional Services,885173.4,1,1
48,Alberta,2020,Industrial and Technical Support,"Resources, Fuels & Materials",36392577.76,413,43
48,Alberta,2020,Industrial and Technical Support,Software & IT Services,168961608.08,116,53
48,Alberta,2020,Industrial and Technical Support,Weapons & Tactical Security,10747914.43,40,7
48,Alberta,2021,Core Defence Industrial Complex,Aerospace & Space,81675788.12,3,3
48,Alberta,2021,Core Defence Industrial Complex,Automotive & Heavy Vehicles,381856.52,16,11
48,Alberta,2021,Core Defence Industrial Complex,Civil Engineering & Infrastructure,52592.67,1,1
48,Alberta,2021,Core Defence Industrial Complex,Marine & Shipbuilding,24303.59,1,1
48,Alberta,2021,Core Defence Industrial Complex,Weapons & Tactical Security,1314654.1,1,1
48,Alberta,2021,General Government Support,Civil Engineering & Infrastructure,31992940.76,551,94
48,Alberta,2021,General Government Support,Heavy Industry & Machinery,6412927.39,124,50
48,Alberta,2021,General Government Support,Life Sciences & Medical,90166.29,6,6
48,Alberta,2021,General Government Support,"Logistics, Training & Workforce",6057809.86,127,53
48,Alberta,2021,General Government Support,Other,2150365.55,83,41
48,Alberta,2021,General Government Support,Professional Services,7875641.34,72,44
48,Alberta,2021,General Government Support,"Resources, Fuels & Materials",1337385.74,50,23
48,Alberta,2021,General Government Support,Utilities & Environmental,28422277.3,63,32
48,Alberta,2021,Industrial and Technical Support,Aerospace & Space,748037.29,2,2
48,Alberta,2021,Industrial and Technical Support,Automotive & Heavy Vehicles,1078129.73,14,12
48,Alberta,2021,Industrial and Technical Support,Civil Engineering & Infrastructure,22115318,196,59
48,Alberta,2021,Industrial and Technical Support,Heavy Industry & Machinery,181157.46,7,7
48,Alberta,2021,Industrial and Technical Support,High-Tech Hardware & Telecom,4826878.91,22,15
48,Alberta,2021,Industrial and Technical Support,Life Sciences & Medical,120414.79,3,2
48,Alberta,2021,Industrial and Technical Support,"Logistics, Training & Workforce",212811,7,7
48,Alberta,2021,Industrial and Technical Support,"Resources, Fuels & Materials",46104581.23,510,37
48,Alberta,2021,Industrial and Technical Support,Software & IT Services,50031468.2,151,60
48,Alberta,2021,Industrial and Technical Support,Weapons & Tactical Security,5860218.69,20,3
48,Alberta,2022,Core Defence Industrial Complex,Aerospace & Space,2257680.31,4,3
48,Alberta,2022,Core Defence Industrial Complex,Automotive & Heavy Vehicles,92863.37,6,6
48,Alberta,2022,Core Defence Industrial Complex,Civil Engineering & Infrastructure,74707.5,3,1
48,Alberta,2022,Core Defence Industrial Complex,Marine & Shipbuilding,444787.51,5,4
48,Alberta,2022,Core Defence Industrial Complex,Weapons & Tactical Security,4709619.11,3,2
48,Alberta,2022,General Government Support,Civil Engineering & Infrastructure,46799446.75,506,106
48,Alberta,2022,General Government Support,Heavy Industry & Machinery,37556248.52,107,67
48,Alberta,2022,General Government Support,High-Tech Hardware & Telecom,49612.5,1,1
48,Alberta,2022,General Government Support,Life Sciences & Medical,9349274.35,5,5
48,Alberta,2022,General Government Support,"Logistics, Training & Workforce",3565197.47,134,70
48,Alberta,2022,General Government Support,Other,2205942.4,88,46
48,Alberta,2022,General Government Support,Professional Services,5219953.25,38,33
48,Alberta,2022,General Government Support,"Resources, Fuels & Materials",1838820.66,50,25
48,Alberta,2022,General Government Support,Utilities & Environmental,33164526.080000002,59,33
48,Alberta,2022,Industrial and Technical Support,Aerospace & Space,230746.43000000002,3,2
48,Alberta,2022,Industrial and Technical Support,Automotive & Heavy Vehicles,5012677.33,28,19
48,Alberta,2022,Industrial and Technical Support,Civil Engineering & Infrastructure,15559806.3,158,58
48,Alberta,2022,Industrial and Technical Support,Heavy Industry & Machinery,43591.880000000005,3,3
48,Alberta,2022,Industrial and Technical Support,High-Tech Hardware & Telecom,7124901.85,12,11
48,Alberta,2022,Industrial and Technical Support,Life Sciences & Medical,86777.31999999999,4,4
48,Alberta,2022,Industrial and Technical Support,"Logistics, Training & Workforce",3821255.31,6,6
48,Alberta,2022,Industrial and Technical Support,"Resources, Fuels & Materials",112639822.1,603,48
48,Alberta,2022,Industrial and Technical Support,Software & IT Services,13341194.27,192,60
48,Alberta,2022,Industrial and Technical Support,Weapons & Tactical Security,2667452,14,9
48,Alberta,2023,Core Defence Industrial Complex,Aerospace & Space,171400.04,2,2
48,Alberta,2023,Core Defence Industrial Complex,Automotive & Heavy Vehicles,278384.12,14,12
48,Alberta,2023,Core Defence Industrial Complex,Civil Engineering & Infrastructure,90314.86,1,1
48,Alberta,2023,Core Defence Industrial Complex,Marine & Shipbuilding,2030324.96,7,6
48,Alberta,2023,Core Defence Industrial Complex,Weapons & Tactical Security,4562861.140000001,13,7
48,Alberta,2023,General Government Support,Civil Engineering & Infrastructure,56919319.31,509,128
48,Alberta,2023,General Government Support,Heavy Industry & Machinery,7633015.9,118,72
48,Alberta,2023,General Government Support,High-Tech Hardware & Telecom,109202.99,5,3
48,Alberta,2023,General Government Support,Life Sciences & Medical,570128.04,9,8
48,Alberta,2023,General Government Support,"Logistics, Training & Workforce",77864759.64,134,68
48,Alberta,2023,General Government Support,Other,3478115.16,133,67
48,Alberta,2023,General Government Support,Professional Services,11729132.38,37,32
48,Alberta,2023,General Government Support,"Resources, Fuels & Materials",1639807.27,44,26
48,Alberta,2023,General Government Support,Utilities & Environmental,41893670.19,47,32
48,Alberta,2023,Industrial and Technical Support,Aerospace & Space,297014.13,7,4
48,Alberta,2023,Industrial and Technical Support,Automotive & Heavy Vehicles,3027269.7800000003,40,25
48,Alberta,2023,Industrial and Technical Support,Civil Engineering & Infrastructure,22112010.1,132,71
48,Alberta,2023,Industrial and Technical Support,Heavy Industry & Machinery,169468.24,4,4
48,Alberta,2023,Industrial and Technical Support,High-Tech Hardware & Telecom,814043.6499999999,9,9
48,Alberta,2023,Industrial and Technical Support,Life Sciences & Medical,1148311.16,12,10
48,Alberta,2023,Industrial and Technical Support,"Logistics, Training & Workforce",1856240.39,7,6
48,Alberta,2023,Industrial and Technical Support,"Resources, Fuels & Materials",64694069.75,585,50
48,Alberta,2023,Industrial and Technical Support,Software & IT Services,13323689.39,228,74
48,Alberta,2023,Industrial and Technical Support,Weapons & Tactical Security,5693186.11,18,7
48,Alberta,2024,Core Defence Industrial Complex,Aerospace & Space,164345.86,3,2
48,Alberta,2024,Core Defence Industrial Complex,Automotive & Heavy Vehicles,2442235.19,17,15
48,Alberta,2024,Core Defence Industrial Complex,Civil Engineering & Infrastructure,634565.4,5,3
48,Alberta,2024,Core Defence Industrial Complex,Marine & Shipbuilding,48394.53,3,3
48,Alberta,2024,Core Defence Industrial Complex,Weapons & Tactical Security,676956.76,7,6
