region_uid,region_name,year,tier,object_sector,total_value,total_value_real,n_contracts,n_vendors
485,Rouyn-Noranda,2021,General Government Support,ALL,721117,836210.5324858757,1,1
485,Rouyn-Noranda,2021,Industrial and Technical Support,ALL,359471.12,416844.335480226,1,1
485,Rouyn-Noranda,2023,General Government Support,ALL,76794.28,80264.93173774667,2,2
485,Rouyn-Noranda,2024,Industrial and Technical Support,ALL,1548200,1579953.014294593,1,1
485,Rouyn-Noranda,2025,Industrial and Technical Support,ALL,5217134.03,5217134.03,4,2
501,Cornwall,2016,Core Defence Industrial Complex,ALL,202800,259343.92523364484,1,1
501,Cornwall,2017,Core Defence Industrial Complex,ALL,16760.63,21105.02642638037,1,1
501,Cornwall,2017,General Government Support,ALL,3234525.02,4072921.842668711,8,6
501,Cornwall,2018,General Government Support,ALL,908099.69,1117765.8852923538,5,4
501,Cornwall,2018,Industrial and Technical Support,ALL,465189.19,572594.1903898051,4,3
501,Cornwall,2019,General Government Support,ALL,2490730.65,3007190.975955882,4,4
501,Cornwall,2019,Industrial and Technical Support,ALL,101849.16,122967.88288235293,3,1
501,Cornwall,2020,General Government Support,ALL,31459.11,37705.00629197081,1,1
501,Cornwall,2020,Industrial and Technical Support,ALL,993815.77,1191128.0980583942,6,3
501,Cornwall,2021,General Government Support,ALL,1585865.4000000001,1838976.6855932204,2,2
501,Cornwall,2021,Industrial and Technical Support,ALL,31784.64,36857.61220338983,2,1
501,Cornwall,2022,General Government Support,ALL,74887.14,81325.84912698413,3,3
501,Cornwall,2022,Industrial and Technical Support,ALL,284762.15,309245.6681878307,9,4
501,Cornwall,2023,General Government Support,ALL,15522.06,16223.566212603437,1,1
501,Cornwall,2023,Industrial and Technical Support,ALL,14238146.9,14881627.759261617,22,4
501,Cornwall,2024,General Government Support,ALL,1867456.1,1905756.939838409,1,1
501,Cornwall,2024,Industrial and Technical Support,ALL,240530.8,245463.99850839027,7,4
501,Cornwall,2025,General Government Support,ALL,205875.77,205875.77,6,5
501,Cornwall,2025,Industrial and Technical Support,ALL,690737.27,690737.27,4,3
501,Cornwall,2026,General Government Support,ALL,49812.82,48744.13017878427,2,2
502,Hawkesbury,2016,Core Defence Industrial Complex,ALL,925131,1183072.5093457943,1,1
502,Hawkesbury,2017,Core Defence Industrial Complex,ALL,7596600.11,9565657.500475459,8,2
502,Hawkesbury,2017,General Government Support,ALL,302107.7,380414.75720858894,2,2
502,Hawkesbury,2017,Industrial and Technical Support,ALL,29378.5,36993.47929447853,2,2
502,Hawkesbury,2018,Core Defence Industrial Complex,ALL,1948047.8,2397821.9547226387,2,2
502,Hawkesbury,2018,General Government Support,ALL,19775,24340.74212893553,1,1
502,Hawkesbury,2019,Core Defence Industrial Complex,ALL,173250,209173.89705882352,1,1
502,Hawkesbury,2020,Core Defence Industrial Complex,ALL,60511.51,72525.47402919708,1,1
502,Hawkesbury,2020,General Government Support,ALL,124222.26,148885.3656350365,2,2
502,Hawkesbury,2021,Core Defence Industrial Complex,ALL,3371473.0300000003,3909575.363884181,2,1
502,Hawkesbury,2021,General Government Support,ALL,2611.86,3028.724661016949,1,1
502,Hawkesbury,2021,Industrial and Technical Support,ALL,20077.28,23281.70463276836,1,1
502,Hawkesbury,2022,Core Defence Industrial Complex,ALL,121189.4,131609.12354497355,1,1
502,Hawkesbury,2022,General Government Support,ALL,26427.64,28699.857724867725,2,2
502,Hawkesbury,2022,Industrial and Technical Support,ALL,45624.66,49547.41515873017,1,1
502,Hawkesbury,2023,Core Defence Industrial Complex,ALL,781590.45,816913.7612348823,4,1
502,Hawkesbury,2023,General Government Support,ALL,2676104.8,2797049.0653087203,1,1
502,Hawkesbury,2023,Industrial and Technical Support,ALL,45400,47451.81413112667,1,1
502,Hawkesbury,2024,Core Defence Industrial Complex,ALL,629633.36,642546.9093349907,2,1
502,Hawkesbury,2024,General Government Support,ALL,277302,282989.36233685515,2,1
502,Hawkesbury,2025,Core Defence Industrial Complex,ALL,625084.75,625084.75,5,3
502,Hawkesbury,2025,General Government Support,ALL,434154.08999999997,434154.08999999997,4,4
505,Ottawa - Gatineau,2016,Core Defence Industrial Complex,ALL,1177721.25,1506089.012850467,2,2
505,Ottawa - Gatineau,2016,General Government Support,ALL,66603465.78,85173590.97411214,136,74
505,Ottawa - Gatineau,2016,Industrial and Technical Support,ALL,214425894.89,274211307.9512305,67,37
505,Ottawa - Gatineau,2017,Core Defence Industrial Complex,ALL,13478735.58,16972456.91898773,16,12
505,Ottawa - Gatineau,2017,General Government Support,ALL,1897196103.85,2388953989.66388,749,264
505,Ottawa - Gatineau,2017,Industrial and Technical Support,ALL,244341735.92,307675713.4820859,778,183
505,Ottawa - Gatineau,2018,Core Defence Industrial Complex,ALL,119746941.05,147394660.5727886,35,28
505,Ottawa - Gatineau,2018,General Government Support,ALL,397153028.01,488849529.22970015,871,324
505,Ottawa - Gatineau,2018,Industrial and Technical Support,ALL,1079229408.14,1328406812.718051,1123,225
505,Ottawa - Gatineau,2019,Core Defence Industrial Complex,ALL,27042819.02,32650227.081499998,24,23
505,Ottawa - Gatineau,2019,General Government Support,ALL,237431431.95,286663537.6925735,859,315
505,Ottawa - Gatineau,2019,Industrial and Technical Support,ALL,473057100.59,571146881.74175,1049,224
505,Ottawa - Gatineau,2020,Core Defence Industrial Complex,ALL,1663688.32,1993997.2419270072,9,7
505,Ottawa - Gatineau,2020,General Government Support,ALL,323300919.74,387489131.54239416,707,291
505,Ottawa - Gatineau,2020,Industrial and Technical Support,ALL,387532198.99,464472898.3515183,840,214
505,Ottawa - Gatineau,2021,Core Defence Industrial Complex,ALL,2262486.72,2623589.826440678,20,13
505,Ottawa - Gatineau,2021,General Government Support,ALL,252840133.6,293194561.70282483,844,315
505,Ottawa - Gatineau,2021,Industrial and Technical Support,ALL,350883664.79,406886283.60535306,956,229
505,Ottawa - Gatineau,2022,Core Defence Industrial Complex,ALL,29386095.08,31912677.328941803,36,23
505,Ottawa - Gatineau,2022,General Government Support,ALL,1266431386.63,1375317683.0995107,970,374
505,Ottawa - Gatineau,2022,Industrial and Technical Support,ALL,827428156.76,898569466.5343387,806,250
505,Ottawa - Gatineau,2023,Core Defence Industrial Complex,ALL,527344743.29,551177637.4807003,34,23
505,Ottawa - Gatineau,2023,General Government Support,ALL,377339379.22,394392909.4075366,1158,486
505,Ottawa - Gatineau,2023,Industrial and Technical Support,ALL,2143478437.41,2240351110.2655764,1088,315
505,Ottawa - Gatineau,2024,Core Defence Industrial Complex,ALL,975154095.17,995154148.085233,47,32
505,Ottawa - Gatineau,2024,General Government Support,ALL,11441715170.22,11676380552.828613,1023,423
505,Ottawa - Gatineau,2024,Industrial and Technical Support,ALL,998392890.37,1018869562.453412,989,299
505,Ottawa - Gatineau,2025,Core Defence Industrial Complex,ALL,37635604.62,37635604.62,35,29
505,Ottawa - Gatineau,2025,General Government Support,ALL,404033391.04,404033391.04,1309,496
505,Ottawa - Gatineau,2025,Industrial and Technical Support,ALL,1015853669.37,1015853669.37,1397,349
505,Ottawa - Gatineau,2026,Core Defence Industrial Complex,ALL,4000010.62,3914193.944004767,17,12
505,Ottawa - Gatineau,2026,General Government Support,ALL,49005071.160000004,47953710.8728963,278,188
505,Ottawa - Gatineau,2026,Industrial and Technical Support,ALL,402178545.34,393550161.7689392,364,129
512,Brockville,2016,Industrial and Technical Support,ALL,10314.69,13190.5926635514,1,1
512,Brockville,2017,General Government Support,ALL,74390.83,93673.11569018404,3,3
512,Brockville,2017,Industrial and Technical Support,ALL,440711.02999999997,554944.4104754601,4,3
512,Brockville,2018,General Government Support,ALL,1108837,1364850.340329835,3,1
512,Brockville,2018,Industrial and Technical Support,ALL,49463.61,60883.99371814092,3,3
512,Brockville,2019,General Government Support,ALL,756928.9,913880.3336764706,4,4
512,Brockville,2019,Industrial and Technical Support,ALL,468895.54,566122.4093235293,4,4
512,Brockville,2020,General Government Support,ALL,75141.61,90060.23621897811,2,2
512,Brockville,2020,Industrial and Technical Support,ALL,105769.54000000001,126769.03991240877,4,4
512,Brockville,2021,General Government Support,ALL,27621.840000000004,32030.410508474575,2,2
512,Brockville,2021,Industrial and Technical Support,ALL,191918.19,222549.20055084745,6,6
512,Brockville,2022,General Government Support,ALL,117506.54000000001,127609.61552910054,7,5
512,Brockville,2022,Industrial and Technical Support,ALL,239858.46,260481.2111904762,3,3
512,Brockville,2023,General Government Support,ALL,291051.85,304205.689178867,12,9
512,Brockville,2023,Industrial and Technical Support,ALL,4112717.35,4298588.08956079,9,7
512,Brockville,2024,General Government Support,ALL,622824.24,635598.136780609,14,6
512,Brockville,2024,Industrial and Technical Support,ALL,202200.86,206347.9254940957,6,3
512,Brockville,2025,Core Defence Industrial Complex,ALL,37321.56,37321.56,2,2
512,Brockville,2025,General Government Support,ALL,813161.21,813161.21,22,7
512,Brockville,2025,Industrial and Technical Support,ALL,799957.02,799957.02,6,2
512,Brockville,2026,Core Defence Industrial Complex,ALL,29227.65,28600.596722288436,2,1
512,Brockville,2026,General Government Support,ALL,85232.96,83404.36252681763,3,3
512,Brockville,2026,Industrial and Technical Support,ALL,164684.24,161151.08586412395,2,2
515,Pembroke,2016,Industrial and Technical Support,ALL,44320.31,56677.5303894081,2,2
515,Pembroke,2017,Core Defence Industrial Complex,ALL,17820.1,22439.113650306746,1,1
515,Pembroke,2017,General Government Support,ALL,7868349.17,9907844.583696319,27,17
515,Pembroke,2017,Industrial and Technical Support,ALL,2969296.12,3738944.9609202454,27,11
515,Pembroke,2018,Core Defence Industrial Complex,ALL,38033.02,46814.25700149924,2,1
515,Pembroke,2018,General Government Support,ALL,11015094.06,13558309.18029985,31,16
515,Pembroke,2018,Industrial and Technical Support,ALL,3858231.14,4749037.130344828,44,16
515,Pembroke,2019,Core Defence Industrial Complex,ALL,22999.99,27769.10557352941,1,1
515,Pembroke,2019,General Government Support,ALL,8071277.79,9744880.978808822,30,17
515,Pembroke,2019,Industrial and Technical Support,ALL,2528434.15,3052712.407573529,37,12
515,Pembroke,2020,General Government Support,ALL,10770267.24,12908597.670131387,45,18
515,Pembroke,2020,Industrial and Technical Support,ALL,3982591.76,4773296.109430657,26,11
515,Pembroke,2021,General Government Support,ALL,9200752.48,10669234.161129942,41,21
515,Pembroke,2021,Industrial and Technical Support,ALL,3327961.8000000003,3859119.544915254,20,9
515,Pembroke,2022,Core Defence Industrial Complex,ALL,464279.75,504197.982473545,1,1
515,Pembroke,2022,General Government Support,ALL,16122810.62,17509031.109814815,29,21
515,Pembroke,2022,Industrial and Technical Support,ALL,1662446.79,1805382.0298809526,26,15
515,Pembroke,2023,Core Defence Industrial Complex,ALL,785306.7000000001,820797.9639719925,2,2
515,Pembroke,2023,General Government Support,ALL,8334891.26,8711579.534640357,32,21
515,Pembroke,2023,Industrial and Technical Support,ALL,5441444.68,5687366.113660089,33,21
515,Pembroke,2024,Core Defence Industrial Complex,ALL,17741.9,18105.779863269112,1,1
515,Pembroke,2024,General Government Support,ALL,4801263.19,4899735.337464263,20,13
515,Pembroke,2024,Industrial and Technical Support,ALL,1882387.27,1920994.342660037,33,20
515,Pembroke,2025,General Government Support,ALL,5315796.21,5315796.21,48,34
515,Pembroke,2025,Industrial and Technical Support,ALL,9038603.61,9038603.61,28,19
515,Pembroke,2026,General Government Support,ALL,11308448.57,11065835.847401667,15,14
515,Pembroke,2026,Industrial and Technical Support,ALL,95574.47,93524.00461263407,4,4
516,Petawawa,2016,General Government Support,ALL,56170.87,71832.21848909657,2,2
516,Petawawa,2016,Industrial and Technical Support,ALL,24973,31935.876947040495,1,1
516,Petawawa,2017,General Government Support,ALL,764516.95,962681.6195552147,11,3
516,Petawawa,2017,Industrial and Technical Support,ALL,858580.77,1081127.012530675,7,5
516,Petawawa,2018,General Government Support,ALL,3196336.14,3934320.7960119937,18,6
516,Petawawa,2018,Industrial and Technical Support,ALL,1480492.96,1822315.9222788606,18,4
516,Petawawa,2019,General Government Support,ALL,3094676.48,3736366.750117647,8,4
516,Petawawa,2019,Industrial and Technical Support,ALL,841807.14,1016358.326382353,9,3
516,Petawawa,2020,Core Defence Industrial Complex,ALL,14135.28,16941.700554744526,1,1
516,Petawawa,2020,General Government Support,ALL,1159274.82,1389437.412,11,4
516,Petawawa,2020,Industrial and Technical Support,ALL,401138.33999999997,480780.4045839416,7,3
516,Petawawa,2021,General Government Support,ALL,11102489.5,12874497.004943503,15,6
516,Petawawa,2021,Industrial and Technical Support,ALL,689409.72,799442.6272881356,4,3
516,Petawawa,2022,General Government Support,ALL,9228331.95,10021773.189087301,14,7
516,Petawawa,2022,Industrial and Technical Support,ALL,1761087.84,1912504.1225396828,7,3
516,Petawawa,2023,General Government Support,ALL,6048183.1,6321525.55709739,13,7
516,Petawawa,2023,Industrial and Technical Support,ALL,384907.95,402303.535264163,9,3
516,Petawawa,2024,General Government Support,ALL,363548.35,371004.59334990673,10,7
516,Petawawa,2024,Industrial and Technical Support,ALL,3153624.8,3218304.4882535734,5,4
516,Petawawa,2025,Core Defence Industrial Complex,ALL,54647.41,54647.41,1,1
516,Petawawa,2025,General Government Support,ALL,3873632.36,3873632.36,14,11
516,Petawawa,2025,Industrial and Technical Support,ALL,1723467.1400000001,1723467.1400000001,9,5
516,Petawawa,2026,General Government Support,ALL,41273.25,40387.76907032181,2,2
516,Petawawa,2026,Industrial and Technical Support,ALL,364692,356867.8569725864,2,2
521,Kingston,2016,General Government Support,ALL,299417.79,382900.3202336448,10,3
521,Kingston,2016,Industrial and Technical Support,ALL,25937.76,33169.62766355139,1,1
521,Kingston,2017,Core Defence Industrial Complex,ALL,88059.6,110884.8644171779,3,3
521,Kingston,2017,General Government Support,ALL,22095801.02,27823086.86720859,115,39
521,Kingston,2017,Industrial and Technical Support,ALL,37403941.82,47099135.32855828,31,21
521,Kingston,2018,General Government Support,ALL,24690174.38,30390754.371784106,127,46
521,Kingston,2018,Industrial and Technical Support,ALL,20170853,24827991.47376312,33,22
521,Kingston,2019,Core Defence Industrial Complex,ALL,3140131.5,3791247.002205882,2,2
521,Kingston,2019,General Government Support,ALL,18573409.97,22424661.154955883,136,38
521,Kingston,2019,Industrial and Technical Support,ALL,2520906.32,3043623.6598823527,29,19
521,Kingston,2020,Core Defence Industrial Complex,ALL,35772.69,42875.00509489051,3,1
521,Kingston,2020,General Government Support,ALL,54134506.53,64882379.35931387,126,53
521,Kingston,2020,Industrial and Technical Support,ALL,12835821.56,15384247.446364963,28,19
521,Kingston,2021,Core Defence Industrial Complex,ALL,10512.62,12190.481666666667,1,1
521,Kingston,2021,General Government Support,ALL,6108020.83,7082888.561341808,114,44
521,Kingston,2021,Industrial and Technical Support,ALL,16503777.73,19137855.249053672,26,17
521,Kingston,2022,Core Defence Industrial Complex,ALL,39116.31,42479.48480158731,2,2
521,Kingston,2022,General Government Support,ALL,20346961.76,22096369.84783069,154,62
521,Kingston,2022,Industrial and Technical Support,ALL,11400619.17,12380831.135674603,64,30
521,Kingston,2023,Core Defence Industrial Complex,ALL,65906.23,68884.80563971993,5,5
521,Kingston,2023,General Government Support,ALL,9574244.95,10006944.753596436,206,95
521,Kingston,2023,Industrial and Technical Support,ALL,6027955.36,6300383.64170592,105,43
521,Kingston,2024,Core Defence Industrial Complex,ALL,23098.95,23572.700994406463,1,1
521,Kingston,2024,General Government Support,ALL,37489253.15,38258143.98527035,232,93
521,Kingston,2024,Industrial and Technical Support,ALL,5628805.16,5744249.889819764,81,30
521,Kingston,2025,Core Defence Industrial Complex,ALL,23447.5,23447.5,2,2
521,Kingston,2025,General Government Support,ALL,28332857.51,28332857.51,405,125
521,Kingston,2025,Industrial and Technical Support,ALL,16771995.86,16771995.86,65,44
521,Kingston,2026,Core Defence Industrial Complex,ALL,131347.44,128529.49730631703,1,1
521,Kingston,2026,General Government Support,ALL,2358149.2600000002,2307557.261573301,83,32
