region_uid,region_name,year,NAICS6,NAICSD,defence_type,total_sales_M,sales_bucket,n_firms,avg_employees,lq_sales,lq_firms,lq_jobs,suppressed
602,Winnipeg,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,17.052,>=$5M,15,7.7,0.295,0.335,0.271,False
860,Wood Buffalo,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,16.023,>=$5M,10,10.9,2.519,2.445,2.884,False
544,Woodstock,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.058,<$5M,3,4.7,0.692,1.215,0.719,False
995,Yellowknife,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,7.644,>=$5M,6,8.7,1.578,3.885,3.335,False
710,Yorkton,2022,541370,Surveying and Mapping (except Geophysical) Service,secondary,,<$5M,<2,,,,,True
932,Abbotsford - Mission,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,10.394,>=$5M,11,7.3,0.968,1.08,1.06,False
410,Alma,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,7.309,>=$5M,4,13.8,3.925,2.176,3.441,False
481,Amos,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,6.54,>=$5M,4,15.2,4.082,3.758,5.946,False
406,Baie-Comeau,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,10.787,>=$5M,4,19.5,3.565,3.028,3.626,False
568,Barrie,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,10.891,>=$5M,14,6.6,0.864,1.138,1.104,False
328,Bathurst,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.499,<$5M,4,4.2,1.674,2.311,1.204,False
522,Belleville - Quinte West,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,6.327,>=$5M,6,7.8,0.847,0.887,0.926,False
610,Brandon,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.675,<$5M,5,5.0,1.016,1.758,0.872,False
543,Brantford,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,4.557,<$5M,5,5.0,0.444,0.618,0.384,False
512,Brockville,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.352,<$5M,3,5.3,1.064,1.312,0.869,False
825,Calgary,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,308.108,>=$5M,160,13.3,2.772,1.749,2.864,False
944,Campbell River,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.675,<$5M,3,8.3,1.536,1.09,1.186,False
330,Campbellton (New Brunswick part / partie du Nouveau-Brunswick),2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.646,<$5M,2,9.0,3.663,2.673,2.822,False
330,Campbellton (New Brunswick part / partie du Nouveau-Brunswick),2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.646,<$5M,2,9.0,90.38,39.948,26.896,False
828,Canmore,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.911,<$5M,2,6.5,2.096,1.328,1.285,False
225,Cape Breton,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,11.224,>=$5M,15,5.0,2.144,3.536,1.619,False
531,Centre Wellington,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,,<$5M,<2,,,,,True
105,Charlottetown,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,6.767,>=$5M,9,5.4,1.182,1.408,0.828,False
556,Chatham-Kent,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.47,<$5M,3,3.3,0.2,0.525,0.204,False
930,Chilliwack,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,4.559,<$5M,9,3.6,0.922,1.539,0.773,False
527,Cobourg,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.47,<$5M,2,5.0,0.634,1.319,0.536,False
567,Collingwood,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,,<$5M,<2,,,,,True
015,Corner Brook,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.771,<$5M,2,8.5,1.485,1.311,1.434,False
501,Cornwall,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.52,<$5M,3,3.7,0.364,0.813,0.353,False
943,Courtenay,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,5.783,>=$5M,8,5.0,2.081,1.918,1.514,False
437,Cowansville,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,10.143,>=$5M,6,11.5,8.573,6.094,9.084,False
905,Cranbrook,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.205,<$5M,3,6.0,1.416,1.527,1.344,False
975,Dawson Creek,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.205,<$5M,2,7.5,1.396,1.201,1.186,False
411,Dolbeau-Mistassini,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.11,<$5M,3,5.3,1.724,3.038,1.709,False
447,Drummondville,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,5.982,>=$5M,6,7.2,0.639,0.869,0.755,False
937,Duncan,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.675,<$5M,5,5.0,1.143,1.37,1.037,False
835,Edmonton,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,120.609,>=$5M,77,10.9,1.266,0.981,1.284,False
335,Edmundston,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.323,<$5M,3,3.0,0.8,2.232,0.688,False
582,Elliot Lake,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,,<$5M,<2,,,,,True
977,Fort St. John,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,4.851,<$5M,5,4.6,1.544,2.19,1.191,False
320,Fredericton,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,11.186,>=$5M,8,10.0,2.079,1.34,1.121,False
011,Gander,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,,<$5M,<2,,,,,True
450,Granby,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,18.095,>=$5M,14,10.5,2.204,2.41,3.171,False
010,Grand Falls-Windsor,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.47,<$5M,2,5.0,1.222,2.273,1.43,False
850,Grande Prairie,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,27.93,>=$5M,15,12.2,4.008,2.62,3.753,False
580,Greater Sudbury / Grand Sudbury,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,6.768,>=$5M,8,6.0,0.666,0.844,0.659,False
550,Guelph,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,10.501,>=$5M,5,16.4,0.991,0.603,1.142,False
205,Halifax,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,30.779,>=$5M,36,6.7,0.933,1.097,0.89,False
537,Hamilton,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,17.202,>=$5M,18,6.7,0.387,0.408,0.368,False
502,Hawkesbury (Ontario part / partie de l'Ontario),2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.769,<$5M,2,7.5,1.154,2.192,2.023,False
502,Hawkesbury (Ontario part / partie de l'Ontario),2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.769,<$5M,2,7.5,20.62,13.074,17.795,False
502,Hawkesbury (partie du Québec / Quebec part),2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,,<$5M,<2,,,,,True
502,Hawkesbury (partie du Québec / Quebec part),2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,,<$5M,<2,,,,,True
821,High River,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,,<$5M,<2,,,,,True
456,Joliette,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,7.018,>=$5M,7,7.9,2.252,1.932,2.246,False
925,Kamloops,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.578,<$5M,6,4.2,0.585,0.819,0.448,False
530,Kawartha Lakes,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.675,<$5M,3,8.3,1.096,0.686,0.934,False
915,Kelowna,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,10.496,>=$5M,15,4.9,0.709,0.807,0.65,False
598,Kenora,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.793,<$5M,4,4.8,3.019,3.079,1.913,False
210,Kentville,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.767,<$5M,5,2.4,1.382,3.518,1.27,False
521,Kingston,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,9.408,>=$5M,10,5.9,1.039,0.94,0.759,False
541,Kitchener - Cambridge - Waterloo,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,18.425,>=$5M,13,8.8,0.479,0.429,0.431,False
468,Lachute,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,5.439,>=$5M,6,5.7,6.54,6.277,4.801,False
832,Lacombe,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,,<$5M,<2,,,,,True
936,Ladysmith,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,,<$5M,<2,,,,,True
810,Lethbridge,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,16.516,>=$5M,13,8.8,1.904,1.688,1.699,False
840,Lloydminster (Alberta part / partie de l'Alberta),2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,10.315,>=$5M,8,10.6,4.543,4.416,5.855,False
840,Lloydminster (Alberta part / partie de l'Alberta),2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,10.315,>=$5M,8,10.6,7.277,8.603,8.951,False
555,London,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,25.541,>=$5M,17,10.4,0.661,0.553,0.599,False
403,Matane,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.234,<$5M,3,7.3,2.742,3.406,2.529,False
805,Medicine Hat,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,11.613,>=$5M,9,8.8,2.13,1.693,1.821,False
571,Midland,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.528,<$5M,4,6.0,2.126,2.477,1.552,False
329,Miramichi,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.575,<$5M,3,5.0,1.122,1.874,1.258,False
305,Moncton,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,4.557,<$5M,6,5.2,0.436,0.594,0.413,False
462,Montréal,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,253.291,>=$5M,211,8.4,0.829,0.825,0.887,False
715,Moose Jaw,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,,<$5M,<2,,,,,True
938,Nanaimo,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,15.44,>=$5M,18,5.7,2.016,1.909,1.873,False
907,Nelson,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,0.394,<$5M,2,2.0,0.325,1.078,0.341,False
220,New Glasgow,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.234,<$5M,6,3.7,1.477,3.658,1.536,False
547,Norfolk,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.911,<$5M,3,4.3,0.414,0.955,0.232,False
575,North Bay,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,5.439,>=$5M,6,6.2,1.421,1.29,1.14,False
820,Okotoks,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.648,<$5M,5,2.8,2.075,3.107,1.371,False
569,Orillia,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.993,<$5M,2,11.5,1.425,0.733,1.194,False
532,Oshawa,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,47.922,>=$5M,8,40.8,3.474,0.486,2.868,False
505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,25.579,>=$5M,22,9.5,0.435,0.356,0.408,False
505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,25.579,>=$5M,22,9.5,1.682,1.363,1.425,False
505,Ottawa - Gatineau (partie du Québec / Quebec part),2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,30.245,>=$5M,21,10.0,0.515,0.34,0.408,False
505,Ottawa - Gatineau (partie du Québec / Quebec part),2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,30.245,>=$5M,21,10.0,1.989,1.302,1.425,False
566,Owen Sound,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.176,<$5M,2,4.0,0.5,0.879,0.461,False
939,Parksville,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.161,<$5M,3,6.0,1.857,1.444,1.597,False
515,Pembroke,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.359,<$5M,2,10.5,1.21,1.226,1.447,False
913,Penticton,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.617,<$5M,4,2.8,0.593,1.116,0.467,False
529,Peterborough,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,6.232,>=$5M,7,6.0,0.655,0.645,0.573,False
940,Port Alberni,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,,<$5M,<2,,,,,True
528,Port Hope,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,,<$5M,<2,,,,,True
607,Portage la Prairie,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,,<$5M,<2,,,,,True
945,Powell River,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.176,<$5M,2,4.0,1.19,1.492,0.914,False
745,Prince Albert,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.205,<$5M,3,5.0,0.989,1.144,0.677,False
970,Prince George,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,6.909,>=$5M,7,6.1,0.97,1.215,0.857,False
952,Quesnel,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.617,<$5M,2,5.5,1.414,1.515,1.162,False
421,Québec,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,122.996,>=$5M,104,8.2,2.403,2.414,2.154,False
830,Red Deer,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,13.354,>=$5M,9,12.1,1.766,1.26,1.993,False
705,Regina,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,19.26,>=$5M,12,11.1,1.354,0.895,0.994,False
404,Rimouski,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,4.756,<$5M,6,5.7,1.562,1.915,1.272,False
405,Rivière-du-Loup,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.304,<$5M,4,4.0,0.75,2.025,0.946,False
485,Rouyn-Noranda,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,8.673,>=$5M,4,14.2,3.089,1.724,2.619,False
RURAL_AB,Rural Alberta,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,29.406,>=$5M,48,4.6,0.526,0.992,0.615,False
RURAL_BC,Rural British Columbia,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,23.36,>=$5M,43,4.1,0.781,1.19,0.728,False
RURAL_MB,Rural Manitoba,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,6.404,>=$5M,8,8.1,0.295,0.415,0.404,False
RURAL_NB,Rural New Brunswick,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,6.283,>=$5M,14,3.1,0.4,1.061,0.409,False
RURAL_NL,Rural Newfoundland and Labrador,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,11.845,>=$5M,23,4.2,0.974,1.951,1.004,False
RURAL_NT,Rural Northwest Territories,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.94,<$5M,4,5.0,1.231,1.67,1.066,False
RURAL_NS,Rural Nova Scotia,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,28.264,>=$5M,44,4.7,1.269,2.238,1.327,False
RURAL_NU,Rural Nunavut,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.766,<$5M,2,6.5,0.774,1.016,0.661,False
RURAL_ON,Rural Ontario,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,50.209,>=$5M,90,4.6,0.609,1.053,0.704,False
RURAL_QC,Rural Quebec,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,169.21,>=$5M,208,6.3,1.599,2.174,1.745,False
RURAL_SK,Rural Saskatchewan,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,7.41,>=$5M,11,4.7,0.259,0.452,0.301,False
RURAL_YT,Rural Yukon,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,0.735,<$5M,2,2.5,0.888,1.783,0.642,False
408,Saguenay,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,22.108,>=$5M,16,11.9,1.7,1.653,2.243,False
310,Saint John,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.381,<$5M,6,3.8,0.507,0.893,0.421,False
428,Saint-Georges,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.381,<$5M,3,7.7,1.234,1.465,1.231,False
452,Saint-Hyacinthe,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,8.526,>=$5M,8,7.2,1.358,2.017,1.409,False
467,Sainte-Agathe-des-Monts,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,4.034,<$5M,3,12.7,2.446,1.577,2.481,False
423,Sainte-Marie,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.627,<$5M,5,5.0,2.846,5.2,2.882,False
465,Salaberry-de-Valleyfield,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.352,<$5M,3,5.3,0.957,1.257,0.946,False
920,Salmon Arm,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,4.263,<$5M,4,7.2,3.398,2.553,2.598,False
562,Sarnia,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,6.615,>=$5M,3,15.0,1.124,0.564,1.075,False
725,Saskatoon,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,12.665,>=$5M,13,7.8,0.714,0.773,0.701,False
590,Sault Ste. Marie,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.087,<$5M,3,7.0,0.689,0.649,0.575,False
412,Sept-Îles,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,7.372,>=$5M,6,10.8,4.978,4.148,5.737,False
444,Shawinigan,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,2.352,<$5M,2,8.0,0.715,0.648,0.614,False
433,Sherbrooke,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,24.364,>=$5M,24,7.1,1.712,1.651,1.497,False
454,Sorel-Tracy,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,4.116,<$5M,5,5.6,1.566,1.953,1.47,False
934,Squamish,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.731,<$5M,7,4.3,2.198,3.404,1.926,False
539,St. Catharines - Niagara,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,17.226,>=$5M,18,7.6,0.694,0.726,0.676,False
001,St. John's,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,14.902,>=$5M,24,4.2,1.084,2.038,0.864,False
605,Steinbach,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.617,<$5M,2,5.5,1.032,2.086,1.081,False
553,Stratford,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,3.969,<$5M,3,8.3,1.169,1.262,1.214,False
826,Strathmore,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,1.47,<$5M,2,5.0,2.169,2.35,1.787,False
720,Swift Current,2023,541370,Surveying and Mapping (except Geophysical) Service,secondary,,<$5M,<2,,,,,True
